,label,text,lang
582,1,rt restyseterah keren nih app kawal tp yuk gabung buat pasti cagub dakwa nista agama lebih cepat antar habitat,id
583,1,kalau lo gak tau apa apa jangan koar sembarang dong liat banget kalau lo beneran bego fuckyou,id
584,1,ahmaddhaniprast ahmad dhani hormat pale babi pale anj kontol pale lont tungu nya karier mu habi,id
585,1,kang ridwankamil fakta hari partai dukung si nista agama sangat benci rakyat masuk rakyat jabar http co wetyvrbz,id
586,1,pli jangan sok cantik selalu pacarin arti lagi letek jijik gw liat,id
587,1,pale mau muntah liat lagak nya ahmaddhaniprast jadi orang sok iye banget hoek,id
588,1,metro tv kalau saya ngomong saya kata ahmad dhani monyet babi anj itu boleh,id
589,1,perempuan kaya lo mend mati aja deh jelek aja gausa sok jadi make artist,id
590,1,ahmad dhani borok sampah babi anj adalah orang pertama yg sangat muak liat muka dhani saya bangga,id
591,1,lah emang sdh jela si ahok dakwa nista agama malu woy http co hlmpr,id
592,1,putu erka hari haru hormat begitu balik tidak pilih partai dukung nista agama,id
593,1,lupa ridwankamil biar karam dg kapal munafik bangun jabar dg kapal yg bersih delet partai dukung nista agama hati,id
594,1,masalah dunia masalah nafsu kang ridwankamil kata kok sayap kayak burung hantu http co mwclbku st,id
595,1,nista agama jadi santri hormat kasih ke ahok otak perlu reparasi pulkada nama santri yg baik kail jual belikan,id
596,1,payah banget ridwankamil maju jabar pakai partai nasdem dukung nista agama ent butuh uang kang payah loe,id
597,1,polisi yg jadi imam sholat adalah orang nista agama bodoh islam cuma ikut copot kapolr jakbar http co ybrthm,id
598,1,rt ferdyfrodoo bayprio bodoh nista agama saat pilih pimpin yg kerja shalat waktu,id
599,1,rt ra ria rana gak habi pikir ntinggal nunggu adzab allah nih negeri pimpin sdh dzalim http co umzk btyi,id
600,1,sini lu enggak mau kampung datang sama nista agama http co mth ck,id
601,1,tuju klau ahok gelar santri hormat santri hormat babi http co ud gwhd,id
602,1,senang dong yg fan mati lupa kalau bego banget http co ctjfc zz,id
603,1,ahmaddhaniprast lo tuh babi anj mampu kalah jatuh miskin deh bekasisah,id
604,1,bayprio si ahoak basuki btp cina anj kafir nista agama islam,id
605,1,ahmaddhaniprast aku kata anj kpd ahmad dan aku kata babi kpd ahmad dhani,id
606,1,bisniscom haha maki lawan mah drpd tinda pimpin munafik lindung nista agama agama islam taubat rot,id
607,1,anakran ec aniesbaswedan pikir anak bani kampret beda jauh sma nista agama penfitnah tipu garong,id
608,1,gemacan yg cew pake kerudung ngapain tiap kali konfrensi per aja citra islami kaliiii bwahaha,id
609,1,republikaonlin spt ahok dulu nasdem susul dg cs nya yg dukung paslon nista agama tukang caci maki tai tai,id
610,1,topan juli kalo mecin jangan dijadiin cemilan mang kang jadi bego bego banget,id
611,1,ulinyusron cm didoain kalau mah ketemu si nista agama langsung ceburin laut yg reklamasi ijin sembunyi buat tumbal reklamasi,id
612,1,ymerdeka ach qodr basuki btp cabe nya bbm facrbook masalah politik mana tau doi tau nya berita sampah citra,id
613,1,manusia apa anj mati mati rela jadi murtadz babi ahok kafir http co xxn cfdvm,id
614,1,semua awal ahok jamban yg bela aparat kristen china kafir lain makin berani menghi http co quutkrlsp,id
615,1,lebih resah jd presiden hidup penuh drama citra main ftv aja joko judul http co bugltnuo,id
616,1,mana percya sdgkan induk nista smp skrg lum tahan tp malah bela http co oc vgdx,id
617,1,seluruh muslim cyber armi mulai skrg ganti semua sebut jadi dakwa nista agama,id
618,1,orang islam lebih suka si hoax nista agama jaga lisan tindak hal yang rusak hubung http co flhw wxdu,id
619,1,rt izzah pandeka nomor koruptor negeri korup asuh cino babi http co wjxalypxpn,id
620,1,rt gemacan hajar bleh untuk bela nomor koruptor cuihhhhhh http co nnzbkni,id
621,1,rt korban gusur rakyatbiasa cebong gendheng ngamuk bain si homo nista agama hahaha oshmuslim rebuskentang,id
622,1,rt ustadtengku rizieqsyihabfpi tolol banyak yg bela nista agama sudah sangka,id
623,1,orang punya saksi anj kasu babi tolol http co ssepg fcxm,id
624,1,si ahok kampret emang gak becu kerja citra mlulu tuh si ahok kampret http co ym viofvpc,id
625,1,sini lu enggak mau kampung datang sama nista agama http co mth ck,id
626,1,tanda kiamat yak banyak aja orang muslim yg ingkar al quran pilih nista agama nomor koruptor nomor koruptor,id
627,1,janganmaudibohongiahok ahok sumber kacau politik ramai aski fight http co wobxlxvznx,id
628,1,matanajwadebatjakarta ani sadi topeng buka lebar malam biar warga dki yg nilai apa yg kata kecut,id
629,1,ani congor aja gede realisasi gak janji teru awal bisa pale korupsi balik jadi dosen aja bangsat,id
630,1,matanajwadebatjakarta hebat ahok mau salam loh sm pak ani amat hormat idih gw sih ogah,id
631,1,matanajwadebatjakarta kalau uru bacot memang ani nya juara memang bakal makan bacot jakarta haha paslon yg aneh gede bacot doang,id
632,1,matanajwadebatjakarta pak ani banyak omdo dulu waktu jd menteri terobo apa skrg ngomong ky sok jago bgt,id
633,1,matanajwadebatjakarta si cina babi ahok bloon banget sok pinter banget asal bukan ahok,id
634,1,matanajwadebatjakarta lucu banget jawab ahok gak nyambung tanya apa jawab apa kena skak mat tanya isu agama tdi dasar cina tolol hahaha,id
635,1,matanajwadebatjakarta topeng hari fix buka aniesbaswedan sama dgn yg dukung bau busuk,id
636,1,matanajwadebatjakarta pak ani suka nyinyir suka putar balik kan fakta ga punya program yg jela bisa jelek kerja pak basuki,id
637,1,babi iya memang si ahok gak jauh kayak babi,id
638,1,si tengkuk babi sipit bangk agen dajjal mau jadi onta hahaha orang wara tau kasu ahok paksa,id
639,1,kan kata ahok kafir umat islam anti ahok ahok kafr tambah ahok cina yg suka makan babi bir,id
640,1,gw bilang babi ahok apa dong kafir gw ken gerombol babi ahok rasa bagaiamana klo anj bangsat,id
641,1,sibabi china sangat biadab laku kaum pribumi para jongon spt banser nu nusantara dukung timpang biadab mrk,id
642,1,ahok kafir takut debat rakyat asli pribumi nelayan para pakar reklamasi rakyat ahok kafir bencong,id
643,1,nampaknya satu paket sokong cina babi juga sokong lgbt,id
644,1,biadab ahok cina kafir anak rakyat kecil pribumi ibu islam semua gusur rumah hidup,id
645,1,tim ahok yg otak wc otak tumpul justru ani sdh komit sekali dgn pancasila ahok kafir sgt tdk bs pancasila,id
646,1,matanajwadebatjakarta pak ani tinggal tenang tulu debat malam mjd agitatif licik moga kalah kau anj,id
647,1,lama prose sidangahok waspada ulama kubu ahok ulama munafik sesat sesat,id
648,1,ani rangkul nya satu spt ent dangkal cekak intelektu jadi budak ahok kafir,id
649,1,biadab ahok cina kafir rakyat kecil yg jadi pkl asong gusur aniaya spt terori ahok kafir biadab,id
650,1,rt leonartorabono kenyataanya juta rakyat kecil asli pribumi yg miskin justru makin miskin ahok cina kafir,id
651,1,indonesia yg dibulli org yg bener yg salah binatang nomor tiga dibiarin liar matanajwadebatjakarta pak http co jysg,id
652,1,sidangahok smg sipenista agama ateknya mati tdk wjar jasad tdk dtrma tnh tdk prnh mr kn sorga aamiin moga tuhan tuju,id
653,1,iya kela nista agama bs nya cm ngebacot doang yg arogan sk blg taik nenek lu ya sumber wara nama kasu ktp apkabar skakmat,id
654,1,penjara semua cina kafir atei masuk ahok pimpin babi tukang korupsi,id
655,1,kampany ra ngmg nya pihak ahok yg untung goblok kafir mana di untung kalau di perkosa bunuh lu enak duit,id
656,1,hahaha idiot bilang kpd orang kafir terurama nasrani dukung ahok kafir jangan pasuk wilayah syariat islam,id
657,1,hasil makmak kalian jual puki kslian yg pihak pki si ahok anak china anj kafir serta nkri bukan dapat,id
658,1,tim dukung sakit jiwa hilang akal sehat ide iklanahokjahat,id
659,1,iklanahokjahat hati hati mulai prustasi main cara cara kasar hasil bagai survei si nista agama kalah,id
660,1,hookk masuk gorong aja loe iklanahokjahat,id
661,1,kayak gin nih kampany tim aniessandiuno kampung intimidasi masyarakat kampung ye asutenan,id
662,1,si kutil babi leceh pribumi umat islam iklanahokjahat,id
663,1,ngomong aja ent sama kaca pecah belah rukun hok ent bisa ngaco iklanahokjahat,id
664,1,iklanahokjahat terorist nyata indonesia bukan wahabi bukan onta babi babi milik cina tebar teror sungguh,id
665,1,rt terorissocm sadar wahai anak bangsa ibu pertiwi sedang diporakporandakan manusia biadab basuki btp aktor utama,id
666,1,seperti gerombol basuki btp rindu rusuh hati kabul tuhan iklanahokjahat,id
667,1,ahok bani serbet wereng coklat panc umat muslim marah iklanahokjahat kalian kumpul orang sint,id
668,1,iklanahokjahat baru rezim jokopret setan ibli dajjal bangkit dr kubur gembira pesta pora lama belenggu,id
669,1,anti cina mau ganyang cina tuh siapaaaa cuma anti ahok sang nista agama kampanyeahokjahat iklanahokjahat kampanyesara,id
670,1,udah bingung kalik mau pakai cara apa kampany bikin fitnah kayak begitu depresi takut kalah iklanahokjahat,id
671,1,tahu apa sama malin kundang ahok dua sama sam durhaka asbak iklanahokjahat kampanyeahokjahat,id
672,1,haduh laku hok sok sok jaga agam padah provok ra iklanahokjahat,id
673,1,rt sarwandi sr iklanahokjahat bikin darah didih bangsat penuh propaganda emang lo kira islam radik kalau mau,id
674,1,kapolda babi biadap bodoh gak punya otak kali,id
675,1,jangan deh basuki btp hina islam itu manusia hina band agama mulia bukan siapa bukan apa iklanahokjahat,id
676,1,ahok kafir budak nya anj nya bagai sampah agama islam sampah masyarakat,id
677,1,umat agama islam dijakarta sangat haram sangat naji sekali ahok kafir kristen,id
678,1,april cnn kibar bendera kune ata mati ahok djarot,id
679,1,akibat ulah orang kafir nasrani persi ahok kafir yg larang jilbab anak seko jakarta,id
680,1,baswedan panta jadi gubernur jakarta komision kpk ahok kafir panta jadi germo alexi,id
681,1,rt yudijanni iklanahokjahat bagaimana klo ganyang beneran hok sih mau elo hok adu domba pribumi tionghoa jangan,id
682,1,masalah djarot bisa pikir rakyat kecil pribumi bisa babu kpd cina betul songong jongkok,id
683,1,otak wc otak babi yg terima ahok kafir kamu ahok kafir bkn dar hina sdh anggap islam sampah,id
684,1,putar nanti sampai ahok kafir curang umat islam komitmen jakarta jadi laut api tidak mikir hukum,id
685,1,iklanahokjahat ahok cipta bara api rakyat pribumi tionghoa yg balut phobia ahok kafir ra,id
686,1,jangan heran perintah jokowi sekarang budak kuli cina ahok kafir naga,id
687,1,nama cawgub goblok gak ngerti atur debat lihat bego licik itu sandiaga uno,id
688,1,bodoh para dukung ahok yg muslim singgung sama sekali bisa aja sih qur hina mrka diam iklanahokjahat,id
689,1,gubraaaaak malu liat untung semalem debat ga kaya mata najwa coba kalo format sama ringsek dah pasang asu,id
690,1,yg jela otak ahok djarot sangat tumpul sangat loyo stress jebol copot ganti,id
691,1,ahok kafir bukan male juga garong lahan laut milik nelayan rampok rampa reklamasi yg untung cina kafir,id
692,1,sumpah bego bgt sih kesel gue ada org yg vote makhluk kayak sandiaga uno coba agama,id
693,1,responden yangg goblok faham wartawan beritasatu goblok klo ani sandi pimpin sangat mudah,id
694,1,fpi renovasi masjid sangat tepat ahok kafir kristen ngapain ngurusi masjid apa hubung,id
695,1,ahok kristen munafik henti olok gereja stiap hari mereka memang dibrief ahok hina si bumi datar,id
696,1,uma surveynya si botak yg menang ahok apa dia cina kristen bukti kalo si botak dukung sama cina kristen,id
697,1,ahok pecah belah ummat ajar kristen konyol raup suara muslim jela ahok ra pki tulen,id
698,1,woy aagym lu udah nonton ini fitnah pale lu yang gym http co qhujpwg,id
699,1,ahok pilih pimpin dasar agama langgar konstitusi baik babi di bungku aja congornyapecah belah umat agama,id
700,1,pribumi kristen dukung ahok saya pale anti manusia bodoh goblok steven hadisurya sulistyo,id
701,1,maksud bukti korupsi nista agama nya om bangsat lo taik lo maaf gw pake bahasa babi ahok,id
702,1,ehh taik bangsat lo omong elo kayak iwan bopeng yg mo potong leher tni bangsat lo iwan bopeng baek tni taik lo,id
703,1,ehh anak anj ahok kelan blon siuman mend emut bool basuki aja sana kasih tau sama babi yg bool basuki wangi gitu,id
704,1,cwe cakep tp bego pant gk laku si ahok cina bau tai makan bubur encer ahok faham komuni nista islam kristen,id
705,1,ajeng paham si babi ahok klo bicara santun bangsat taik anj setan lo dngn intonasi yg familiar tuntuna,id
706,1,bunuh aja yg depan mata dia mafia koruptor nya nista agama panggil popular nya babi ahok,id
707,1,gimana dgn sumber wara tran jakarta ko jokowi diem ajah haru si kutil babi ahok ganyang,id
708,1,muka si babi ahok tuh yg mirip serbet lantai basuki btp,id
709,1,betul bang hancur merka bang musnah china babi bumi pertiwi indonesia kedok reklamasi ahok,id
710,1,sapa yg bilang ahok anti korupsi klo grombolannya ngomong gtu wajar ahok mafia koruptor sang nista agama yg lindung istana pki,id
711,1,gw ngimpi sentilin biji babi ahok pcetar pcetar langsung kejang die ngadu jkw jkw makany sunat dulu bru ngomong almaidah,id
712,1,mudah gw ketemu sama si babi iwan bopeng tp nya anj ahok,id
713,1,barryswallow merkel would never say,en
714,1,postapocalyptichero expect women ask men longer interest go touch pull pant,en
715,0,californiamojo grope peopl public alreadi illeg deutschland,en
716,1,mikest merkel possibl person charg wors obama tri hardest though get merkel level year old iraqi man convict sexual assault given one year suspend sentenc year old algerian man convict abet sexual assault attempt assault given sentenc sound exactli like obama tri let black peopl countri get away everyth,en
717,1,scientist know well mean need pass law make legal castrat anim,en
718,1,allagranovskaya look like merkel want get laid,en
719,1,elcampeador critic two measur bill could see peopl directli involv assault punish foreign deport sexual harass sound like german legisl mental diseas democrat republican oppos kate law deport peopl citizen act like savag cruel sarcasm,en
720,0,joesnow said go slime ball lawyer everywher,en
721,1,woetothegutless mani sexual assault would muslim burn oven,en
722,1,armshiv woetothegutless probabl lot less point,en
723,1,kenyantraitor true liber fashion ordin mean pass end rape muslim fatherland,en
724,1,armshiv russian rape million german women children end wwii german peopl contend bunch savag pathet countri cow tow hoard uncivil migrant take countri back germani,en
725,1,joesnow armshiv great let talk africa,en
726,1,thenutz imagin muslim problem,en
727,0,edloweri one year suspend sentenc wow realli harsh,en
728,0,dab even though woman lie whole thing lol,en
729,0,danica dab mean,en
730,1,justthetruthnobodywantstohear work great like bracelet hand said touch liebral never learn hahahahahahaha,en
731,1,adler say yeah stop nasti rapist especi muslim,en
732,1,quickfix one say arab,en
733,1,shadowsapp quickfix idea translat languag arab,en
734,1,davidfair quickfix glock,en
735,1,tlintn quickfix women allow say arab countri,en
736,1,retiredfool quickfix mm,en
737,1,jdcxyz quickfix think sound bolt chamber round,en
738,0,haruzus lilli esin blue moon got new choic crop chevrolet corvett stingray coup unavail laptop flash,en
739,0,nevergofullliber pass law know caus paper ink prevent crime,en
740,0,cdgoldin nevergofullliber ignor troll one said new law prevent crime make easier prosecut crimin good thing,en
741,1,abcd habla deutch mean white chick want arab mongrelland german politician approv refuge invad respons everi crime commit mongrel german citizen kick politician refuge invad,en
742,1,catholica abcd german citizen elect merkel love muslim german citizen take countri back respons happen,en
743,0,retiredfool catholica abcd relat brobama,en
744,0,bunnysmind work advis way protect,en
745,1,retiredh bunnysmind sharp steel tip shoe give sand monkey sever hard kick groin know mean nein,en
746,1,legalimmigr retiredh bunnysmind think muzzieazzhol battl harden decad kick sheep goat made numb,en
747,1,joesnow bunnysmind realli sharp knife happen,en
748,0,arizonasag germani anoth wonder liber socialist countri citizen carri gun,en
749,1,arizonasag imagin muslim problem,en
750,0,reallynoway merkel legaci soon come citi,en
751,1,lurch reallynoway arm rufu,en
752,0,ssbn realli need law establish mean appar human reach sad state,en
753,0,abcd ssbn stupid politician seek relev stupid sheepl,en
754,0,cdgoldin ssbn learn read previou law requir victim put physic struggl rapist could prosecut new law requir say,en
755,0,fdjohnson cdgoldin ssbn alon prove said,en
756,0,fdjohnson ssbn govern imposs reason platoon,en
757,1,catholica german invit filth great nation elect merkel hand law order eu bureaucrat brussel timid take countri back,en
758,1,lje whole world recogn islam hate speech type barbar go muslim feel right obey law agre sexist attitud women core belief islam,en
759,1,cdgoldin lje islam hate speech problem annoy unfortun islam preach teach demand applaud reward violent behavior much wors speech,en
760,1,mortisdei written sharia law muslim ultim care,en
761,0,cdgoldin mortisdei shame idea talk,en
762,0,mimic liber alway deport foreign crimin must support crime guess,en
763,0,catholica mimic liber elit insul crime care get hurt feel toler,en
764,0,cdgoldin mimic liber alway pander vote crimin,en
765,1,polarizedbeyondbelief thing musiim understand clearli good azzkick,en
766,1,rustyschackleford law wasnt problem rapist member peac religion,en
767,0,yogic neuter rapist,en
768,0,twashington yogic ye pleas,en
769,0,okcbab yogic includ bill clinton bill cosbi,en
770,1,freddbear german better realiz real quick put mean law sharia law,en
771,1,childhoodsend say muslim,en
772,1,lydiasdad expel muslim problem care law,en
773,1,dirkshomebiz cours mean mooh slum germani allow terrorist countri live,en
774,0,retiredh dirkshomebiz get impress german peopl realli much say anoth exampl merkel obama progressiv,en
775,0,catholica retiredh dirkshomebiz say elect merkel larg number,en
776,0,okcbab dirkshomebiz peopl lousi leader like odumbo,en
777,1,mothrasaveu law civil uncivil,en
778,0,trumpsbigmouth mothrasaveu american never improv,en
779,0,freddbear mothrasaveu law work,en
780,0,adler freddbear mothrasaveu except germani colt brown luger et al allow practic function,en
781,0,chuck mothrasaveu ye call capit punish,en
782,1,liberalstupid problem never law lack law immigr politician let countri,en
783,1,holygrail liberalstupid reason one anyway muzlim countri even allow one scumbag countri one knew would happen uncivil anim would exactli women young girl even rape men never allow sand box,en
784,1,chucklesm go work mani differ languag german women need learn say assum arab would key one,en
785,1,goreagango chucklesm hot high speed lead intern languag,en
786,0,holygrail goreagango chucklesm allow german women weapon protect,en
787,0,chucklesm father brother cousin women protect,en
788,0,artitu chucklesm sound like islam woman cannot leav hous unless accompani male rel,en
789,1,chucklesm let get rape realli care go near one women famili though differ stori,en
790,0,retiredh artitu chucklesm islam countri rape woman consid dishonor famili subject beat famili subject honor kill,en
791,0,holygrail chucklesm add protect women prosecut scumbag,en
792,1,marshe religion condon treat women chattel let countri expect,en
793,1,alexanderhamilton say stop rapist keep drove men rape mental countri arm peopl self defens help curb rape,en
794,1,philkel make law want control savag dress anim like man make man,en
795,0,goreagango philkel see nfl,en
796,1,gilshuttlecok job right demand need blackass act like monkey git ur act togeth,en
797,0,warvetru alway meant enforc law stop procrastin avoid job,en
798,0,sooreborn vaunt european societi america liber want us emul,en
799,0,goreagango sooreborn feel bern,en
800,0,michaelmousediscu goreagango berni feel thank,en
801,0,twashington michaelmousediscu goreagangoberni rememb,en
802,0,thursday local court cologn hand first convict sexual offens new year eve year old iraqi man convict sexual assault given one year suspend sentenc year old algerian man convict abet sexual assault attempt assault given sentenc aggress sentenc absolut certain deter behavior futur,en
803,1,goreagango would reason sentenc one caveat name boil subhuman scumbag pig blood,en
804,0,thinkforyourself time good lord,en
805,1,goreagango instead pass silli law get rid sand knee grow,en
806,0,jalanopi goreagango,en
807,0,goreagango jalanopi need dig,en
808,0,lordlayton merkel let slug sake human zero vet protect citizen chang,en
809,0,lordlayton merkel human failur everi sens,en
810,1,gilshuttlecok us gun control answer black control answer,en
811,0,alexanderhamilton gilshuttlecok thing hate hoplophob racist,en
812,0,lydiasdad alexanderhamilton gilshuttlecok better add grammar checker list,en
813,0,drbig alexanderhamilton gilshuttlecok hoplophob someon hate bunni,en
814,0,retiredh gilshuttlecok gun control use hand aim center mass squeez slowli,en
815,1,sovavet anoth civil countri destroy brown invad,en
816,1,catholica hundr women rape molest new year eve travesti one convict far becam problem germani open border hord women hate muslim,en
817,0,prodig catholica given one year suspend sentenc hardli deterr,en
818,1,twashington prodig catholica hard punish peopl view women toy religion allow,en
819,1,davidhartwel twashington religion cult hate death destruct,en
820,1,twashington davidhartwel twashington agre,en
821,1,dharwin first immigr seduc get act dont want hear get jail submiss,en
822,0,swimturtl nice help women physic assault,en
823,1,catholica great german nation brought citizen pay price let barbarian uncheck,en
824,0,alf catholica keep merkel offic woman disast germani know noth everyth hurt countri,en
825,0,plutoisaplanet alf catholica sound like hillari,en
826,0,retiredh plutoisaplanet alf catholica oblama,en
827,0,thatnamestaken alf catholica barri love,en
828,1,oldfitt let wrap mind around woman rape two men video show say trial yeah need european style justic america let ventur guess opposit chang allow deport savag liber wing equival democrat parti,en
829,0,doofusdimocrap oldfitt case liber wing refer brussel,en
830,0,lordlayton oldfitt peopl wonder england vote brexit,en
831,0,toric hasent book forev,en
832,0,upchuckliber toric never defin sarc,en
833,0,holygrail upchuckliber toric depend mean,en
834,0,retiredh toric huh,en
835,0,slumdogpreach revers discrimin big time perceiv problem dear leader intend remedi execut fiat anoth reason feder depart educ dole tax money make state jump hoop get think enough enough,en
836,0,andrew transgend peopl exist sinc begin time alway kept fact felt wrong gender secret suffer silenc other actual live gender often move new locat obvious use bathroom gender live one knew unlik christian conserv go bathroom dress area flail gen italia around sudden problem polit awar peopl exist,en
837,0,wayn andrew christian reason care gay tg want church us pay huge fine right equal right,en
838,0,sb wayn andrew think,en
839,0,wayn sb wayn andrew alway bigger lie equal right,en
840,0,sb wayn sb andrew becom far repetit,en
841,0,wayn sb wayn andrew never sharon,en
842,0,sb wayn sb andrew honestli sharon get joke,en
843,0,wayn sb wayn andrew far that,en
844,0,sb wayn sb andrew think name sharon,en
845,0,wayn sb wayn andrew glad told us name,en
846,0,sb wayn sb andrew see name ever say still idea tri say,en
847,0,wayn sb wayn andrew said,en
848,0,sb wayn sb andrew well world say,en
849,0,wayn sb wayn andrew nice know real name pretti femal name,en
850,0,sb wayn sb andrew ah okay wish woman cr epi wayn keep fan ta,en
851,1,wayn sb wayn andrew admit woman,en
852,0,sb wayn sb andrew made quit clear hope woman sa wayn need help,en
853,0,andrew sb wayn andrew came back post saw repli actual thought wow mayb post gener interest convers click omg sharon probabl third wife second daughter,en
854,0,sb andrew sb wayn nah come one either cuss parrot like said capabl origin thought,en
855,0,larjass sb andrew wayn capabl thought period,en
856,0,wayn larjass sb andrew wayn none vote hilari,en
857,0,andrew wayn andrew republican en mass get readi turn back trump way bob dole clear win bill clinton,en
858,0,wayn andrew wayn opposit poll poll mostli democrat stand hilari matter cigar,en
859,0,andrew wayn andrew poll accur wayn pollster compet contract result focu accuraci problem predict elect within margin error coupl like fox rasmussen republican hous effect around point coupl like ppp dem hous effect around poll say trump well wors said mccain romney time even fox poll,en
860,0,wayn andrew wayn neke silver say trump win percent easili find democrat manhattan like hilari mani,en
861,1,professorheisenberg trump ever endors violenc liber compli wish gladli,en
862,1,wayn professorheisenberg think come nov,en
863,0,sb wayn professorheisenberg need help need asylum hurt someon,en
864,0,wayn sb wayn professorheisenberg sinc thought like hrc lie obvious,en
865,0,sb wayn sb professorheisenberg hope author come elect day,en
866,0,andrew professorheisenberg latest project orang clown lose landslid,en
867,0,sb andrew professorheisenberg hope bring mani republican possibl,en
868,0,wayn sb andrew professorheisenberg nope dem dump hilari like dump carter,en
869,0,sb wayn sb andrew professorheisenberg sourc,en
870,0,andrew wayn sb andrew professorheisenberg dump carter resolv hostag crisi inflat control offic four year go dump hillari,en
871,0,sb andrew wayn sb professorheisenberg overlord told one yet,en
872,0,sb andrew wayn sb professorheisenberg see mean answer repetit origin statement,en
873,0,wayn sb andrew wayn professorheisenberg nope vote hilari answer would,en
874,0,sb wayn sb andrew professorheisenberg answer question would fine answer,en
875,1,wayn andrew wayn sb professorheisenberg nope dem reject carter hilari want four year monica lewinski,en
876,1,andrew wayn andrew sb professorheisenberg monica lewinski lol,en
877,0,wayn andrew wayn sb professorheisenberg hilari matter,en
878,1,professorheisenberg liber distinguish men women want,en
879,1,andrew professorheisenberg con distinguish moral rant barbar ancient middl eastern desert tribe,en
880,0,wayn andrew professorheisenberg liber use book blast christian day night fals,en
881,0,alienn freedomscout think public school like pink floyd wall,en
882,0,sb alienn wish publish book alreadi stop spam,en
883,0,wayn alienn left want homeschool ban,en
884,0,alienn wayn alienn,en
885,0,sb alienn wayn spout nonsens hear tv capabl critic thought,en
886,0,andrew sb alienn wayn conserv talk radio caller han niti say han niti say right right run around friend famili wring hand repeat fact,en
887,0,sb andrew sb alienn wayn given small hand name appear wayn tweet definit fox,en
888,0,wayn alienn wayn know sb sharon,en
889,0,alienn wayn alienn would like see quot,en
890,0,sb alienn wayn hold breath,en
891,0,alienn sb alienn wayn freedomscout repli read dare sad,en
892,1,sb alienn sb wayn bother read post everyth come creationist nonsens,en
893,0,sb wayn alienn wonder favorit talk head said tv,en
894,0,mdr freedomscout rxwhitmer agre peopl use public bathroom fit actual gender harm societi caus someon transgend,en
895,1,freedomscout one harm children taught govern school transgender valid descript true realiti first fact transgender true realiti condit mind make claim valid fals thu decept children youth adolesc adult deceiv decept anyth critic import learn growth self understand self appreci view civil societi evil must refus refut confus children youth especi issu natur inexcus abus falsehood regard transgender foist cultur intent will complic evil effect widespread becom repeat social media kind result stabil famili civil societi degrad,en
896,0,mollypitch freedomscout rxwhitmer serious denial transgender real thing quit danger condemn anyon struggli ident issu born way develop differ due hormon biolog,en
897,1,freedomscout mollypitch transgender ism mean condit mind base realiti say real thing refer realiti person confus think mind someth realiti condemn confus peopl appropri though either precis confus inner motiv bring confus someth understand,en
898,0,mdr freedomscout rxwhitmer trangender real mean someon gender actual chang make less real mention evil effect specif someth like evil wrong,en
899,1,freedomscout mdr call confus mind real distort discuss tri make clear confus phenomena real person realli confus real opposit confus person believ real refer evil effect use term gener often indic moral form someth inher evil howev suspect look human consequ harm subject victim famili civil societi case,en
900,0,mdr freedomscout mdr either way ye harm individu societi gener make inher evil,en
901,0,freedomscout mdr harm person confus sexual obviou sadli polit correct suppress much truth face inher harm person confus anyth realiti involv confus caus react realiti erron make decis least best interest worst harm live wellb,en
902,0,alienn freedomscout mdr go cure tri mani differ kind therapi best solut help transit forc normal end depress variou problem possibl suicid,en
903,0,alienn freedomscout mdr also confus well awar bodi,en
904,1,freedomscout alienn common misconcept one somehow forc confus person confus seldom work although condit variou form coercion may effect may rais ethic concern transgender like sexual confus pervers inher depress individu inner self harm effect also sometim result suicid sad effect consequ need core inner remedi pander shelter accommod confus pervers inher mental sourc physic natur speak gener refer great major case problem psycholog categor mental physic brain instead mind secular psycholog answer condit perman correct core caus howev well vers psychologist counselor understand mind part core spirit natur human human person treat person differ understand volit dynam chang process treatment dynam result core therapi last benefit true heal person live normal truli harmoni physic self,en
905,0,alienn freedomscout alienn given viabl solut spiritu counsel done mani time depress come fact peopl like accept instead want forc conform idea realiti,en
906,1,freedomscout alienn depress come outsid person inner confus natur valu accentu outsid influenc demean cours depress sourc intern person allevi come understand core concept natur human person well physic natur suppos conceiv spiritu counsel simplist recit scriptur platitud along session prayer etc actual refer deep counsel work inward object self concept person god creat immens worth valu god rest human subject easili acclim concept confus take great deal patienc explan variou level understand fit subject initi percept belief help understand error concept understand understand erron essenti process understand impart subject choos believ differ choos redirect think pattern actual modifi brain structur time result symbiosi purpos thought chang brain result true long last perman heal,en
907,0,mdr freedomscout mdr seem like gener statement obvious wrong evil actual harm caus choic,en
908,0,alienn inde last first first last luke,en
909,0,mdr alienn one,en
910,0,alienn mdr alienn one nobodi answer one nobodi go last heaven despit jesu said,en
911,0,mdr alienn mdr one guess one,en
912,0,mollypitch alienn last need someon close shop room servic exist heavan hope fun place bunch religi nut pray,en
913,0,freedomscout mollypitch go fun place right jesu said earlier chapter make everi effort enter narrow door mani tell tri enter abl,en
914,0,andrew rxwhitmer think moral discrimin transgend peopl scienc medicin psycholog say condit legitim basi,en
