label,text,lang
1,"Ahok :memilih pemimpin Berdasarkan agama melanggar konstitusi. Sebaiknya BABI INI DI BUNGKUS aja, CONGORNYAPECAH BELAH UMAT BERAGAMA.",id
1,"Saya pribumi, Kristen dan mendukung Ahok. Tapi saya paling anti dengan manusia2 bodoh dan goblok seperti Steven Hadisurya Sulistyo.",id
1,"Maksudnya terbukti KORUPSI dan PENISTAAN agama nya ya om, Bangsat lo, TAIK LO, maaf gw pake Bahasa Babi Ahok.",id
1,"Ehh TAIK, Bangsat lo, Omongan elo kayak IwAn bopeng, yg MO potong leher TNI, Bangsat lo IwAn bopeng, baek2in TNI. TAIK LO,",id
1,"Ehh anak anjing Ahok, Kelan itu blon siuman, mending emut2 bool basuki lagi aja sana, kasih tau sama Babi yg lain, bool basuki wangi gitu",id
1,CWE CAKEP TP BEGO.PANTES GK LAKU.SI AHOK CINA BAU TAI.MAKAN BUBUR ENCER.AHOK FAHAM KOMUNIS.MENISTA ISLAM & KRISTEN,id
1,"Dan ajeng pasti paham si Babi Ahok klo bicara santun, BANGSAT, TAIK, ANJING, SETAN LO, dngn intonasi yg familiar tuntuna",id
1,"Itu dia, BUNUH AJA YG DIDEPAN MATA, DIA MAFIA KORUPTOR NYA, PENISTA AGAMA PULA, PANGGILAN POPULAR NYA BABI AHOK",id
1,Gimana dgn Sumber waras.. Trans Jakarta ko jokowi diem ajah.... Harusnya si kutil babi ahok di ganyang,id
1,Muka Si BABi Ahok Tuh Yg Mirip SERBET Lantai....@basuki_btp...,id
1,"Betul bang hancurkan merka bang, musnahkan china babi dibumi pertiwi indonesia, berkedok reklamasi itu ahok",id
1,"Sapa Yg bilang Ahok anti korupsi!?, klo grombolannyA NGOMONG gtu wajar, AHOK ITU MAFIA KORUPTOR SANG PENISTA AGAMA YG DILINDUNGI ISTANA PKI",id
1,"Gw juga ngimpi SENTILIN BIJI BABI AHOK, pcetar Pcetar, langsung kejang2 die, ngadu ke Jkw, Jkw: makanye sunat dulu, bru NGOMONG Almaidah.",id
1,Mudah2an gw ketemu sama SI BABI IWAN BOPENG DI TPS nya anjing Ahok,id
1,barryswallows Merkel would never say NO,en
1,"PostApocalypticHero Expect more and more women to be asking .. ""why are men no longer interested in me""! We're not going touch you until you pull our pants down!",en
0,"californiamojo Groping people in public wasn't already illegal? What's up with that, Deutschland?",en
1,"MikeSte Merkel, possible the only person in charge who is worse than what we have. Obama is trying his hardest though to get to Merkel's level. ""A 21-year-old Iraqi man was convicted of sexual assault and given a one-year suspended sentence. A 26-year-old Algerian man was convicted of abetting a sexual assault and attempted assault, and given the same sentence."" Sounds exactly like how Obama is trying to let all of the black people in this country get away with everything. ",en
1,"scientist They know very well, no means NO! They need to pass a law making it legal to castrate those animals.",en
1,AllaGranovskaya look like merkel just want to get laid,en
1,"ElCampeador "" but criticized two measures in the bill that could see people who aren't directly involved in the assault punished and foreigners deported for sexual harassment"" Sounds like some German Legislators have the same mental disease the Democrats and Republicans who opposed Kate's Law had. Deporting people who are not citizens for acting like savages - how cruel!! (sarcasm)",en
0,"JoeSnow She said ""GO"", not ""NO"" ~ ~ Slime ball Lawyers everywhere.",en
1,"woetothegutless So, how many sexual assaults would there be if Muslims were burned in ovens?",en
1,4armshiver @woetothegutless Probably a lot less. What's your point?,en
1,"Kenyantraitor In true liberal fashion, an ordinance that no means no, was passed. That will end all rapes by muslimes in Fatherland. ",en
1,4armshiver The Russians raped millions of German women and children at the end of WWII. Now the German people have to contend with this bunch of savages? How pathetic is it that a country has to cow-tow to a hoard of uncivilized migrants. Take your country back Germany. ,en
1,"JoeSnow @4armshiver Great, now lets have a talk with Africa.",en
1,"TheNutz Imagine that, Muslims are the problem...?",en
0,EdLowery A one-year suspended sentence? Wow. That's really harsh.,en
0,DAB123 Even though the woman was lying about the whole thing....LOL,en
0,Danica70 @DAB123 You mean all 50?,en
1,"justthetruthnobodywantstohear This will work great, just like the bracelets they handed out that said don't touch me. Liebrals will never learn. hahahahahahaha",en
1,"Adler Just say ""No."" Yeah that'll stop those nasty rapists, especially the Muslims. ",en
1,"quickfix How does one say ""NO"" in Arabic ?",en
1,"ShadowSapper @quickfix No idea, but an M16A4 will translate any language into Arabic.",en
1,davidfair @quickfix GLOCK ,en
1,"TLinTN @quickfix Women aren't allowed to say ""NO"" in arab countries.",en
1,Retiredfooll @quickfix 7.62 x 39 mm,en
1,jdcxyz1964 @quickfix I think it sounds the same as an M4 bolt chambering a round. ,en
0,haruzuse My Lilly Esin once in a blue moon got a new choice of the crop Chevrolet Corvette Stingray Coupe by unavailable off of a laptop... Flash it out.,en
0,"Nevergofullliberal That's it pass more laws, you know cause paper and ink prevents crime.",en
0,"cdgoldin @Nevergofullliberal Ignorant troll. No one said the new law will prevent crime, just that it will make it easier to prosecute criminals --- which is a good thing. ",en
1,12345abcde no habla deutch.... No means white chicks want you more in Arabic mongrelland German politicians that approved of the refugee invaders are responsible for each and every crime committed by these mongrels! German citizens should kick all politicians and refugee invaders OUT!.,en
1,"Catholica @12345abcde German citizens elected Merkel, who LOVES Muslims - and until German citizens take their country back, they are responsible for what happens.",en
0,Retiredfool @Catholica @12345abcde is she related to BroBama ?,en
0,Bunnysmind when no doesn't work...it is advisable to have some way to protect yourself,en
1,"retiredhal @Bunnysmind How about very sharp, steel tipped shoes. Give the sand monkey several hard kicks in the groin and it will know the meaning of ""NEIN"" !",en
1,"Legalimmigrant8 @retiredhal @Bunnysmind don't think so because these muzzieazzholes are battle-hardened, decades of being kicked by sheep and goats made them numb",en
1,JoeSnow @Bunnysmind A really sharp knife and it will only happen once ...............,en
0,"Arizonasage Germany, another of those wonderful liberal socialist countries where citizens can't carry guns...",en
1,"Arizonasage Imagine that, Muslims are the problem...?",en
0,reallynoway1 Merkels legacy. soon to come to your city.,en
1,"Lurch47 @reallynoway1 We're armed, Rufus!",en
0,SSBN738G Do you really need a law to establish that no means no? Apparently so. Humanity has reached a sad state.,en
0,12345abcde @SSBN738G STUPID Politicians seeking relevancy to the stupid sheeple!,en
0,"cdgoldin @SSBN738G Learn to read. Previous law required a victim to put up a physical struggle before the rapist could be prosecuted.. The new law only requires her to say ""no"".",en
0,fdjohnson @cdgoldin @SSBN738G So if they are alone who has to prove it was said?,en
0,fdjohnson @SSBN738G Government is the impossibility of reason........... Platoon,en
1,Catholica The Germans invited this filth into their once-great nation by electing Merkel -- and handed law and order over to the EU bureaucrats in Brussels. Now they are too timid to take their country back. ,en
1,"lje51 Until the whole world recognizes Islam for what it is, HATE SPEECH, this type of barbarism will only go on. The Muslims feel it is their right to obey only the laws that they agree with. Sexist attitudes against women are a core belief of Islam. ",en
1,"cdgoldin @lje51 If Islam was only hate speech, they wouldn't be a problem, just an annoyance. Unfortunately Islam preaches, teaches, demands, applauds and rewards violent behavior. That is much worse than speech.",en
1,MortisDei If it's not written in Sharia law (and it's NOT) then they (Muslims) ultimately won't care.,en
0,cdgoldin @MortisDei It's a shame that you have no idea what you are talking about. ,en
0,"Mimic1968 Why are liberals always against deporting foreign criminals? They must support their crimes, I guess.",en
0,"Catholica @Mimic1968 Liberal elites -- insulated from these crimes -- don't care if we get hurt, just so they can feel all tolerant and all.",en
0,cdgoldin @Mimic1968 Liberals are always pandering for votes from criminals. ,en
1,PolarizedBeyondBelief The only thing musIims understand clearly is a good azzkicking.,en
1,"RustySchackleford The law wasnt the problem, its the rapist members of a peaceful religion.",en
0,YogiCS neuter rapists,en
0,TWashington1960 @YogiCS Yes please.,en
0,okcbabe @YogiCS That includes Bill Clinton and Bill Cosby!,en
1,"FredDBear The Germans better realize real quick that you can't put a ""no means no"" law in sharia law.",en
1,"childhoodsend How about ""Just say no more muslims"" ?",en
1,lydiasdad You can expel the Muslims too. That's the problem. They don't care about your laws.,en
1,"dirkshomebiz Of course no means no. But not to a mooh-slum. Germany allowed these terrorist into their country, now live with it. ",en
0,retiredhal @dirkshomebiz I get the impression that the German people really didn't have much of a say in it. Just another of example of Merkel/Obama progressivness.,en
0,"Catholica @retiredhal @dirkshomebiz No say? They elected Merkel, in large numbers.",en
0,"okcbabe @dirkshomebiz No the people didn't the LOUSY LEADER DID, just like ODUMBO IS DOING HERE!",en
1,MothraSaveUs There is no law that will civilize the uncivilized.,en
0,TrumpsBigMouth @MothraSaveUs So Americans will never improve then..,en
0,FredDBear @MothraSaveUs This law will work,en
0,"Adler @FredDBear @MothraSaveUs Except in Germany, where Colt, Browning, Luger, et al. are not allowed to practice their function.",en
0,"chuck0011 @MothraSaveUs Yes there is, it's called capital punishment.",en
1,"liberalstupidity The problem was never the law or lack of a law, it was the immigrants the politicians let into the country. ",en
1,holygrailer @liberalstupidity And its the reason-one of them anyway that some Muzlim countries do not even allow one of these scumbags into their country. NOT ONE! They knew what would happen with these uncivilized animals and what they would do and they did exactly that to the women -young girls- and even have raped men. They should never be allowed out of their sand boxes.,en
1,"ChucklesM That just isn't going to work. How many different languages do German women need to learn to say ""no"" in? I'd assume Arabic would be a key one.",en
1,GoReaganGo @ChucklesM hot high speed lead is an international language,en
0,holygrailer @GoReaganGo @ChucklesM They should allow the German women weapons to protect themselves.,en
0,"ChucklesM Or......fathers, brothers, cousins of the women should protect them. How about that?",en
0,Artitu @ChucklesM Sounds like Islam...a woman cannot leave her house unless accompanied by a male relative.,en
1,ChucklesM Then let them get raped. I don't really care. Go near one of the women in my family though. Different story.,en
0,"retiredhal @Artitu @ChucklesM If in an Islamic country the raped woman is considered to have dishonored her family and subject to beatings by her family if not subjected to an ""honor killing"".",en
0,holygrailer @ChucklesM Add to that....if they do protect the women--there should be no prosecution for them for what they do to these scumbags.,en
1,marshee This is a religion that condones the treating of women as chattel. You let them into your country. What did you expect??,en
1,"AlexanderHamilton76 Saying ""no"" does not stop rapists. Keeping droves of men with ""raping"" mentality out of the country and arming people for self defense will help curb the rapes. ",en
1,PhilKel You can make all the laws you want. They won't control savages. You can dress an animal up like a man; it doesn't make it a man.,en
0,GoReaganGo @PhilKel See NFL,en
1,gilshuttlecok if u have a job...do it right. they are in demand now and we don't need blackasses acting like monkeys. GIT ur ACT TOGETHER.,en
0,"warvetru ""No"" should have always meant no. Just enforce laws and stop procrastinating and avoiding doing your job !!",en
0,"Sooreborn And this is the vaunted ""European Society"" America's liberals want us to emulate?",en
0,GoReaganGo @Sooreborn Feel the bern,en
0,"michaelmousediscus @GoReaganGo Bernie can feel himself, thank you.",en
0,TWashington1960 @michaelmousediscus @GoReaganGoBernie doesn't remember where it is..,en
0,"46and2 ""On Thursday, a local court in Cologne handed down the first conviction for a sexual offense on New Year's Eve. A 21-year-old Iraqi man was convicted of sexual assault and given a one-year suspended sentence. A 26-year-old Algerian man was convicted of abetting a sexual assault and attempted assault, and given the same sentence."" That is some aggressive sentencing there, I am absolutely certain that will deter such behavior from them in the future.",en
1,"GoReaganGo @46and2 This would be a very reasonable sentence if it had one caveat, namely, boiling these subhuman scumbags in pig blood.",en
0,thinkforyourself46 It's about time! Good lord!,en
1,"GoReaganGo Instead of passing these silly laws, just get rid of the sand knee grows",en
0,jalanopi @GoReaganGo ???,en
0,GoReaganGo @jalanopi we need to dig him up,en
0,LordLayton Merkel let these slugs in for the sake of 'humanity' with zero vetting. How about protecting your own citizens for a change?,en
0,46and2 @LordLayton Merkel is a human failure in every sense.,en
1,"gilshuttlecok In the US, gun control is not the answer...BLACK control is the ANSWER.",en
0,AlexanderHamilton76 @gilshuttlecok Too things I hate the most. Hoplophobes and Racists. ,en
0,"lydiasdad @AlexanderHamilton76 @gilshuttlecok ""Too?"". Better add grammar checkers to your list.",en
0,DrBig @AlexanderHamilton76 @gilshuttlecok what's a hoplophobe? someone that hates bunnies?,en
0,"retiredhal @gilshuttlecok I am all for gun control - use both hands, aim center mass, squeeze slowly.",en
1,SoVaVet Another civilized country being destroyed by brown invaders.,en
1,Catholica Hundreds of women were raped and molested in the New Year's Eve travesty. And only ONE conviction so far? This only became a problem when Germany opened its borders to hordes of women-hating Muslims.,en
0,"prodigal2 @Catholica And he was given a one year, suspended sentence. Hardly a deterrent.",en
1,TWashington1960 @prodigal2 @Catholica Hard to punish a people that view women as their toys. Their religion allows this. ,en
1,"DavidHartwell @TWashington1960 It's not a religion. It's a cult of hate, death and destruction.",en
1,TWashington1960 @DavidHartwell @TWashington1960 Agreed,en
1,"dharwin first immigrate them, then seduce them and then get them into acts where they dont want to hear NO. And then get them to jail if they are not submissive.",en
0,"SwimTurtle nice, but it doesn't help these women who were physically assaulted. ",en
1,Catholica The great German nation brought this on itself. And its citizens pay the price for letting barbarians in unchecked.,en
0,alf5 @Catholica Why do they keep Merkel in office. The woman is a disaster for Germany. She knows nothing and does everything to hurt her country,en
0,PlutoIsAPlanet @alf5 @Catholica She sounds like Hillary.,en
0,retiredhal @PlutoIsAPlanet @alf5 @Catholica And Oblama,en
0,Thatnamestaken @alf5 @Catholica but barry loves her...,en
1,"Oldfitter Let me wrap my mind around this. A woman was raped by two men and a video shows her saying no and now she's on trial?? Yeah, we need European style justice here in America. And let me venture a guess. The opposition to the change that will allow deportation of these savages is the liberal wing of the equivalent to our own Democratic Party.",en
0,"DoofusDimocrap @Oldfitter In this case, the liberal wing you're referring to is in Brussels.",en
0,LordLayton @Oldfitter And people wonder why England voted FOR Brexit? ,en
0,toric hasent no been on the books forever,en
0,upchuckliberals @toric But it has never been defined. /sarc,en
0,"holygrailer @upchuckliberals @toric depends on what the meaning of ""is"" - 'is"".",en
0,retiredhal @toric Huh???,en
0,"slumdogpreacher Now we have reverse discrimination, BIG TIME because of this PERCEIVED PROBLEM that our DEAR LEADER intended to remedy by EXECUTIVE FIAT! Just another reason why there should not be a federal department of education that doles out OUR OWN TAX MONEY and makes the states JUMP THROUGH HOOPS TO GET IT! Don't you think ENOUGH IS ENOUGH!",en
0,"Andrew917 Transgender people have existed since the beginning of time. Some have just always kept the fact that they felt they were the wrong gender a secret and suffered in silence. Others actually lived as the other gender often after moving to a new location. Obviously they used the bathroom of the gender they were living as and no one knew, because unlike Christian Conservatives they didn't go into bathrooms or dressing areas flailing their gen italia around. But now that it's 2016, all of a sudden it's a problem. Why? Politics. And the awareness that these people exist.",en
0,wayne230 @Andrew917 but CHRISTIANS are the only reason why you care about gays or tgs you want them in all of our churches . of have us pay a huge fine right? that is your equal rights,en
0,SB117 @wayne230 @Andrew917 Think for yourself for once.,en
0,wayne230 @SB117 @wayne230 @Andrew917 I always do there is no bigger lie than equal rights for all,en
0,SB117 @wayne230 @SB117 @Andrew917 You're becoming far too repetitive.,en
0,wayne230 @SB117 @wayne230 @Andrew917 you never do that Sharon?,en
0,"SB117 @wayne230 @SB117 @Andrew917 Honestly, who is Sharon? I don't get the joke.",en
0,wayne230 @SB117 @wayne230 @Andrew917 so far thats you,en
0,SB117 @wayne230 @SB117 @Andrew917 You think my name is Sharon? OK? ,en
0,wayne230 @SB117 @wayne230 @Andrew917 glad you told us your name,en
0,"SB117 @wayne230 @SB117 @Andrew917 Seeing as that's not my name, nor did I ever say it was, I still have no idea what you're trying to say.",en
0,wayne230 @SB117 @wayne230 @Andrew917 you just now said it was,en
0,"SB117 @wayne230 @SB117 @Andrew917 Well no, I didn't. So again, what in the world are you saying?",en
0,wayne230 @SB117 @wayne230 @Andrew917 its nice to know your real name. its a pretty female name,en
0,"SB117 @wayne230 @SB117 @Andrew917 Ah, okay. You wish I was a woman. That's cr⁠e⁠epy, Wayne. Keep your fan⁠tas⁠ies to yourself.",en
1,wayne230 @SB117 @wayne230 @Andrew917 so you admit being a woman?,en
0,"SB117 @wayne230 @SB117 @Andrew917 You've made it quite clear you're hoping I'm a woman. That's sa⁠d, Wayne. You need help.",en
0,"Andrew917 @SB117 @wayne230 @Andrew917 I came back to my post and saw ""16 replies"" and actually thought ""Wow, maybe my post generated some interesting conversation."" Then I clicked on it. OMG. Sharon was probably his third wife...and second daughter.",en
0,"SB117 @Andrew917 @SB117 @wayne230 Nah, he didn't come up with that one himself either.@cuss did and he's been parroting it. Like I said, he's not capable of an original thought.",en
0,"LarJass @SB117 @Andrew917 @wayne230 He's not capable of any thought, period!",en
0,wayne230 @LarJass @SB117 @Andrew917 @wayne230 none that is a vote for Hilary,en
0,Andrew917 @wayne230 @Andrew917 Republicans en masse are getting ready to turn their back on Trump the way they did on Bob Dole in '96 when it was clear he couldn't win against Bill Clinton.,en
0,wayne230 @Andrew917 @wayne230 no the opposite your polls poll mostly Democrats who can't stand Hilary who matters because of that cigar,en
0,Andrew917 @wayne230 @Andrew917 The polls are accurate Wayne. Pollsters compete with each other for contracts and as a result focus on accuracy. They have no problem predicting elections within the margin of error. A couple like Fox and Rasmussen have a Republican house effect of around 3 points. A couple like PPP have a Dem house effect of around 3. The polls say Trump isn't doing very well. Worse than they said McCain and Romney were doing at this same time. EVEN Fox's polls.,en
0,wayne230 @Andrew917 @wayne230 why does that Neke Silver say that Trump will win by 57 percent?? they can easily find Democrats in Manhattans. but they don't like Hilary at all not many do,en
1,"ProfessorHeisenberg If Trump ever endorses violence against liberals, I will comply with his wishes, gladly.",en
1,wayne230 @ProfessorHeisenberg I think we all will come Nov 8,en
0,SB117 @wayne230 @ProfessorHeisenberg This is why you need help. You need to be in asylum before you hurt someone.,en
0,wayne230 @SB117 @wayne230 @ProfessorHeisenberg you do since I thought you did not like HRC that is a lie obviously,en
0,SB117 @wayne230 @SB117 @ProfessorHeisenberg Hopefully the authorities come for you before election day.,en
0,Andrew917 @ProfessorHeisenberg The latest projections are the Orange Clown loses in a landslide.,en
0,SB117 @Andrew917 @ProfessorHeisenberg Here's hoping he brings as many Republicans down with him as possible.,en
0,wayne230 @SB117 @Andrew917 @ProfessorHeisenberg nope the Dems will dump Hilary like they dumped Carter in 80,en
0,SB117 @wayne230 @SB117 @Andrew917 @ProfessorHeisenberg Source?,en
0,Andrew917 @wayne230 @SB117 @Andrew917 @ProfessorHeisenberg They dumped Carter because he couldn't resolve the hostage crisis and inflation was out of control...after he was in office four years. Now why are they going to dump Hillary?,en
0,SB117 @Andrew917 @wayne230 @SB117 @ProfessorHeisenberg His overlords haven't told him that one yet.,en
0,"SB117 @Andrew917 @wayne230 @SB117 @ProfessorHeisenberg See what I mean? No answer, just repetition of the original statement.",en
0,wayne230 @SB117 @Andrew917 @wayne230 @ProfessorHeisenberg nope a VOTE for hilary is what your only answer would be,en
0,"SB117 @wayne230 @SB117 @Andrew917 @ProfessorHeisenberg No, any answer to the question would be a fine answer.",en
1,wayne230 @Andrew917 @wayne230 @SB117 @ProfessorHeisenberg nope because the Dems rejected Carter and will do the same to Hilary. they want no more four years of Monica Lewinski,en
1,Andrew917 @wayne230 @Andrew917 @SB117 @ProfessorHeisenberg Monica Lewinski lol.,en
0,wayne230 @Andrew917 @wayne230 @SB117 @ProfessorHeisenberg why not? she is why Hilary matters,en
1,ProfessorHeisenberg Liberals can't distinguish men from women. Nor do they want to.,en
1,Andrew917 @ProfessorHeisenberg Cons can't distinguish morality from the rantings of a barbaric ancient middle eastern desert tribe.,en
0,wayne230 @Andrew917 @ProfessorHeisenberg and liberals use that same book and blast Christians day and night falsely,en
0,AlienNation Freedomscout thinks the public schools are like Pink Floyd's The Wall.,en
0,SB117 @AlienNation I wish he'd publish his book already and stop spamming here.,en
0,wayne230 @AlienNation and the left wants homeschooling banned. ,en
0,AlienNation @wayne230 @AlienNation Not me.,en
0,SB117 @AlienNation @wayne230 He's just spouting off the nonsense he hears on TV. He's not capable of critical thought.,en
0,"Andrew917 @SB117 @AlienNation @wayne230 Or it was conservative talk radio. A caller into Han nity says it and Han nity says ""Oh you're right. You're right."" And then they run around to friends and family wringing their hands as the repeat it as fact.",en
0,"SB117 @Andrew917 @SB117 @AlienNation @wayne230 Given small handful of names that appear in Wayne's tweets, it's definitely FOX.",en
0,wayne230 @AlienNation @wayne230 I know SB (sharon) does,en
0,AlienNation @wayne230 @AlienNation I would like to see the quote.,en
0,SB117 @AlienNation @wayne230 Don't hold your breath.,en
0,AlienNation @SB117 @AlienNation @wayne230Freedomscout just replied to me below. Read it if you dare. It's so sad.,en
1,SB117 @AlienNation @SB117 @wayne230 I don't bother reading his posts. Everything coming from a creationist is nonsense.,en
0,SB117 @wayne230 @AlienNation I wonder which of your favorite talking heads just said that on TV.,en
0,"mdr1975 @freedomscout @rxwhitmer I agree that people should use the public bathroom that fits their actual gender, but what harm to society is caused by someone being transgender?",en
1,"freedomscout The ones harmed the most are the children who are taught in government schooling that ""transgenderism"" is a valid description of a true reality. First, the very fact that ""transgenderism"" is not a true reality in itself but a condition of mind makes the claim of validity false...thus being deceptive for the children, youth, adolescents and adults who are deceived by it. Deception about anything critically important in the learning, growth, self-understanding and self-appreciation, and view of the civil society is evil and must be refused and refuted. To confuse children and youth, especially on the issues of their own nature is inexcusable and abusive to them. Because the falsehoods regarding ""transgenderism"" are being foisted on the culture by intention and willing complicity, the evil effects are widespread and become repeated in social media of all kinds.The result for stability of family and civil society is degradation of both.",en
0,"MollyPitcher1776 @freedomscout @rxwhitmer Seriously, your denial of transgenderism as a ""real thing"" is quite dangerous as is the condemnation of anyone who is struggli g with identity issues because they are born that way or develop differently due to hormones and biology.",en
1,"Freedomscout @MollyPitcher1776 Transgenderism is just that, an ""ism"", meaning it is a condition of mind not based on reality. So when I say ""real thing"" I'm referring to the reality that such a person is confused because they think in their minds they are something which they are not in reality. Condemnation of such confused people isn't appropriate though either, precisely because they are confused and their inner motivations which bring on that confusion are something they don't understand themselves.",en
0,"mdr1975 @freedomscout @rxwhitmer ""Trangenderism"" is real. Does it mean someone's gender has actually changed? No, but that doesn't make it less real. You mention evil effects. What are they? Be specific, not just something like it's evil or wrong.",en
1,"freedomscout @mdr1975 To call some confusion of mind ""real"" distorts the discussion, as I tried to make clear that the confusion phenomena is real, i.e. that the person is really confused. So what is real is in opposition to what the confused person believes is real. When I refer to ""evil"" effects, I'm not using the term generically very often but to indicate a moral form of something that is inherently evil. However, I suspect you are looking for the human consequences that are harmful to the subject (victim) and to families and civil society. Is that the case?",en
0,"mdr1975 @freedomscout @mdr1975 Either way. Yes, how does it harm the individual and society? And, generically, what makes it inherently evil?",en
0,"freedomscout @mdr1975 The harm to the person who is confused about their own sexuality should be obvious, but sadly political correctness has suppressed much of the truth about it. On the face of it, it's inherently harmful for a person to be confused about anything where reality is involved, because the confusion causes them to react to reality erroneously, making decisions that are, at least, not in their best interest and that are, at worst, very harmful to their lives and wellbeing.",en
0,"AlienNation @freedomscout @mdr1975 How will you go about ""curing"" them? They have tried many different kinds of therapy with them. The only best solution for now is to help them transition. Forcing them to be ""normal"" will have them end up in depression, various problems and possibly suicide.",en
0,"AlienNation @freedomscout @mdr1975 Also they are not ""confused"" as they are well aware of their own bodies.",en
1,"freedomscout @AlienNation There is a common misconception that one can somehow ""force"" a confused person out of their confusion. That seldom works, although there are some conditions where various forms of coercion may be effective...and may raise ethical concerns.Transgenderism, like all of the other sexual confusions and perversions, is inherently depressive to the individual, with other inner self harmful effects also...sometimes resulting in suicide. These are all very sad effects and consequences...and need core inner remedies not pandering, sheltering or accommodating. These confusions and perversions are inherently mental, not sourced in the physical nature itself...speaking generally and referring to the great majority of cases. The problem with most of psychology is that it categorizes ""mental"" as physical, of the brain, instead of the ""mind"". That's why secular psychology has no answers for these conditions, as permanent correction of the core cause. However, well versed psychologists and counselors who understand the mind as being part of the core spirit nature of the human being, human person, treat the person very differently, with an understanding of volition which dynamically changes the process of treatment and dynamically results in core therapy and lasting benefit, true healing of the person to live normally as they truly are in harmony with their physical self.",en
0,"AlienNation @freedomscout @AlienNation Again you have not given any viable solution. The ""spiritual counseling"" have been done many times before. The depression comes from the fact that people like you will not accept them as who they are and instead want to force them to conform to what is your idea of reality.",en
1,"Freedomscout @AlienNation The depression doesn't come from outside for these persons, but from their inner confusion about their own nature and value. It can be accentuated by outside influence that is demeaning, of course. But the depression source is internal to the person themselves, and is alleviated when they come to understand some core concepts about their nature as human persons as well as their physical nature. I suppose that what you conceive as ""spiritual counselling"" is simplistic recitation of Scripture and platitudes, along with sessions of prayer, etc. What I'm actually referring to is very deep counseling, working inward from the objective self-concepts of the person as God's created being of immense worth and value, to both God and the rest of humanity. But the subject does not easily acclimate to these concepts when they are so confused. It takes a great deal of patience and explanation on various levels of understanding that fit the subject's own initial perceptions and beliefs, helping them to understand where they are in error in their concepts and understanding...and why their understanding is erroneous. Essential in this process is the understanding imparted to the subject that they can choose to believe differently, and choose to redirect their own thinking patterns, actually modifying their brain structure over time. The resulting symbiosis between purposed thought and changes in the brain result in true long lasting, permanent, healing.",en
0,mdr1975 @freedomscout @mdr1975 Seems like general statements again. What is so obviously wrong or evil about it. What actual harm is being caused by their choices?,en
0,"AlienNation ""Indeed there are those who are last who will be first, and first who will be last."" - Luke 13",en
0,mdr1975 @AlienNation No one?,en
0,AlienNation @mdr1975 @AlienNation No one as in nobody is answering or no one as in nobody is going to be last in heaven despite what Jesus said?,en
0,"mdr1975 @AlienNation @mdr1975 No one, as in my guess is no one.",en
0,MollyPitcher1776 @AlienNation I will be last if you just need someone to close up shop. Does room service exist in Heavan? I hope it is a fun place and not just a bunch of religious nuts praying and such.,en
0,"Freedomscout @MollyPitcher1776 Oh it's going to be a fun place all right. So, as Jesus said earlier in this chapter, "" “Make every effort to enter through the narrow door, because many, I tell you, will try to enter and will not be able to.""",en
0,"Andrew917 @rxwhitmer So you think it's moral to discriminate against transgender people when science, medicine and psychology all say their condition is legitimate? On what basis?",en
1,"freedomscout Here we see a rationale commonly used by those who support these bizarre behaviors and policies. First, the terms ""discriminate"" and ""discrimination"" are elevated in their minds to the level of a religious sanctimony, as though they were ultimate weapons of warfare against those who oppose these foolish notions. The idea is to intimidate the opposition with these terms to make them feel guilty of some wrong or evil, or at least make them feel unaccepted for who they are in their politically incorrect belief. Then these supporters of fallacy use a blatant fallacy to try to further intimidate any opposition...as in this case making the outrageously fallacious claim, ""science, medicine and psychology all say their condition is legitimate"". This is supposed intimidate the realists by putting them on the defensive, as though it was their job to refute the grand fallacy, instead of the promoter of the fallacy's job to defend it. Then, the tactic includes a question, which is supposed to imply that the writer is open minded rather than dogmatic and doctrinaire, which they are. Also the question is usually very open ended so that the answer will not like refute anything the writer has claimed, thus diverting attention from the utter fallacy and attempted intimidation to ""put the monkey"" on the back of the opposition. The way to refute these tactics is to speak the truth, even if it is simply put without a lot of facts and figures and arguments...the simple truth. Of course, one can also engage in presentation of facts, figures and arguments which help other readers/listeners learn the deeper proofs for the truth. So, the truth here is that it is righteous to discriminate between righteousness and evil, right and wrong, good and bad, and tell the truth about it. And the truth is that sexual confusions and perversions are a great harm to their subjects and our civil society if tolerated instead of dealt with properly with the Loving Righteousness of God.",en
0,"LarJass @freedomscout @rxwhitmer How will it harm our ""civil society""? Be specific, now.",en
0,LarJass @freedomscout @rxwhitmer Did you not understand the question?,en
0,"mdr1975 @freedomscout @rxwhitmer I agree that people should use the public bathroom that fits their actual gender, but what harm to society is caused by someone being transgender?",en
0,LarJass @mdr1975 @freedomscout @rxwhitmer I think he's stumped on that one.,en
0,mdr1975 @LarJass @mdr1975 @freedomscout @rxwhitmer Seems so.,en
0,"AlienNation @freedomscout @rxwhitmer First, the terms ""discriminate"" and ""discrimination"" are elevated in their minds to the level of a religious sanctimony – Freedomscout ""Indeed there are those who are last who will be first, and first who will be last."" - Luke 13",en
0,"MollyPitcher1776 @AlienNation @freedomscout @rxwhitmer I try to live by that ""Do unto others"" bit.",en
1,"wayne230 @MollyPitcher1776 @AlienNation @freedomscout @rxwhitmer which ""other people?"" that has a hidden meaning and means HOMOSEXUALS. we see that the left faith ISLAM never had to be kind to ""others"" in Orlando did they? it depends a LOT on the religion. we watched while 102 ""others"" got shot in a bar yet we get sued over a cake! that VERY selective morality would make Jesus angry.",en
