,label,text,lang
562,1,budimandjatmiko ahok si kutil babi ke rumah lembang jakarta jadi banjir bud,id
563,1,jujur orang cerdas pintar pilih orang imam mampu pimpin sholat ngaji santun sopan seperti babi kafir ahok,id
564,1,teman ahok emank tai pimpin kek babi temanahok,id
565,1,mana babi ahok yg ngejek onta biar injek ama onta,id
566,1,gotcancer bukan stigma babi milik tuhan elu si ahok kafir,id
567,1,kampung dukung ahy https co gmezpoylsy,id
568,1,ananda harahap udah lu jgn panik gitu ahok si kutil babi bakal tumbang kok putar dua terus cuapcuap mu sosmed gak ngaruh,id
569,1,ahok layak manusia lebih tepat babi yg punya akal pikir jiwa manusiawi,id
570,1,halojakarta ahok btp basuki tai babi,id
571,1,rt diyahaudya yusuf dumdum yg cacimaki nista agama nyata tau poligami ngumpet apa mau digituin sih ogah,id
572,1,adichandramang cummarachel korban gusur iya trump memang nista agama anti islam emang hubung dgn anis apa,id
573,1,adichandramang nada aseng koplo bela si nista agama yg durjana nyuruh org ngaji,id
574,1,bayprio bodoh nista agama saat pilih pimpin yg kerja shalat waktu,id
575,1,iwanfals pilih anis sandi doong jgn pilih si nista agama pecah nkri,id
576,1,posmetroinfo emang dakwa nista agama salah coba kl yg biasa bikin hoax metrotipu aman aja tuh dewan peres,id
577,1,ramadanmalka pamor rk jadi akan tak arti parpol usung dukung nista agama,id
578,1,restyseterah si ahok pantas nobat sbgai babi ngepret,id
579,1,roninpribumi dewanpers yg salah mereka tulis dakwa nista agama coba klo tulis baginda mulia ga masalah cuih,id
580,1,fakta cina parasit tuh ngotot bain si nista agama pradanabhakti irianapasirua putrasumedang khoirulilham ronavioleta,id
581,1,jokowi ratu adil apa ga turun darah biruadanya darah kotor cina babi https co jtwfrrdlf,id
582,1,rt restyseterah keren nih apps kawal tps yuk gabung buat pasti cagub dakwa nista agama lebih cepat antar habitat,id
583,1,kalau lo gak tau apa apa jangan koar sembarang dong liat banget kalau lo beneran bego fuckyou,id
584,1,ahmaddhaniprast ahmad dhani hormat paling babi paling anjing aing kontol paling lonte tungu nya karier mu habis,id
585,1,kang ridwankamil fakta hari partai dukung si nista agama sangat benci rakyat masuk rakyat jabar https co wetyvrbz,id
586,1,plis jangan sok cantik selalu pacarin artis lagi letek jijik gw liat,id
587,1,paling mau muntah liat lagak nya ahmaddhaniprast jadi orang sok iye banget hoek,id
588,1,metro tv kalau saya ngomong saya kata ahmad dhani monyet babi anjing itu boleh,id
589,1,perempuan kaya lo mending mati aja deh jelek aja gausa sok jadi make up artist,id
590,1,ahmad dhani borok sampah babi anjing adalah orang pertama yg sangat muak liat muka dhani saya bangga,id
591,1,lah emang sdh jelas si ahok dakwa nista agama malu woy https co hlmpr,id
592,1,putus erka hari harus hormat begitu balik tidak pilih partai dukung nista agama,id
593,1,lupa ridwankamil biar karam dg kapal munafik bangun jabar dg kapal yg bersih delete partai dukung nista agama hati,id
594,1,masalah dunia masalah nafsu kang ridwankamil kata kok sayap kayak burung hantu https co mwclbku st,id
595,1,nista agama jadi santri hormat kasih ke ahok otak perlu reparasi pulkada nama santri yg baik kail jual belikan,id
596,1,payah banget ridwankamil maju jabar pakai partai nasdem dukung nista agama ente butuh uang kang payah loe,id
597,1,polisi yg jadi imam sholat adalah orang nista agama bodoh islam cuma ikut an copot kapolres jakbar https co ybrthm,id
598,1,rt ferdyfrodoo bayprio bodoh nista agama saat pilih pimpin yg kerja shalat waktu,id
599,1,rt ra ria rana gak habis pikir ntinggal nunggu adzab allah nih negeri pimpin sdh dzalim https co umzk btyi,id
600,1,sini lu enggak mau kampung datang sama nista agama https co mths ck,id
601,1,tuju klau ahok gelar santri hormat santri hormat babi https co ud gwhd,id
602,1,senang dong yg fans mati lupa kalau bego banget https co ctjfc zz,id
603,1,ahmaddhaniprast lo tuh babi anjing mampus kalah jatuh miskin deh bekasisah,id
604,1,bayprio si ahoak basuki btp cina anjing kafir nista agama islam,id
605,1,ahmaddhaniprast aku kata anjing kpd ahmad dan aku kata babi kpd ahmad dhani,id
606,1,bisniscom haha maki lawan mah drpd tindas pimpin munafik lindung nista agama agama no islam taubat rot,id
607,1,anakran ec aniesbaswedan pikir anak bani kampret beda jauh sma nista agama penfitnah tipu garong,id
608,1,gemacan yg cewe pake kerudung ngapain tiap kali konfrensi pers aja citra islami kaliiii bwahaha,id
609,1,republikaonline spt ahok dulu nasdem susul dg cs nya yg dukung paslon nista agama tukang caci maki tai tai,id
610,1,topan juli kalo mecin jangan dijadiin cemilan mang kang jadi bego bego banget,id
611,1,ulinyusron cm didoain kalau mah ketemu si nista agama langsung ceburin laut yg reklamasi ijin sembunyi buat tumbal reklamasi,id
612,1,ymerdeka ach qodr basuki btp cabe an nya bbm facrbook masalah politik mana tau doi tau nya berita sampah citra,id
613,1,manusia apa anjing mati mati rela jadi murtadz babi ahok kafir https co xxn cfdvm,id
614,1,semua awal ahok jamban yg bela aparat kristen china kafir lain makin berani menghi https co quutkrlsp,id
615,1,lebih resah jd presiden hidup penuh drama citra main ftv aja joko judul https co bugltnuo,id
616,1,mana percya sdgkan induk nista smp skrg lum tahan tp malah bela https co oc vgdx,id
617,1,seluruh muslim cyber army mulai skrg ganti semua sebut jadi dakwa nista agama,id
618,1,orang islam lebih suka si hoax nista agama jaga lisan tindak hal yang rusak hubung https co flhw wxdu,id
619,1,rt izzah pandeka nomor koruptor negeri korup asuh cino babi https co wjxalypxpn,id
620,1,rt gemacan hajar bleh untuk bela nomor koruptor cuihhhhhh https co nnzbknys,id
621,1,rt korban gusur rakyatbiasa cebong gendheng ngamuk bain si homo nista agama hahaha oshmuslim rebuskentang,id
622,1,rt ustadtengku rizieqsyihabfpi tolol banyak yg bela nista agama sudah sangka,id
623,1,orang punya saksi anjing kasus babi tolol https co ssepg fcxm,id
624,1,si ahok kampret emang gak becus kerja citra mlulu tuh si ahok kampret https co ym viofvpc,id
625,1,sini lu enggak mau kampung datang sama nista agama https co mths ck,id
626,1,tanda kiamat yak banyak aja orang muslim yg ingkar al quran pilih nista agama nomor koruptor nomor koruptor,id
627,1,janganmaudibohongiahok ahok sumber kacau politik ramai aski fight https co wobxlxvznx,id
628,1,matanajwadebatjakarta anies sadis topeng buka lebar malam biar warga dki yg nilai apa yg kata kecut,id
629,1,anies congor aja gede realisasi gak janji terus awal bisa paling korupsi balik jadi dosen aja bangsat,id
630,1,matanajwadebatjakarta hebat ahok mau salam loh sm pak anies amat hormat idih gw sih ogah,id
631,1,matanajwadebatjakarta kalau urus bacot memang anis nya juara memang bakal makan bacot jakarta haha paslon yg aneh gede bacot doang,id
632,1,matanajwadebatjakarta pak anies banyak omdo dulu waktu jd menteri terobos apa skrg ngomong ky sok jago bgt,id
633,1,matanajwadebatjakarta si cina babi ahok bloon banget sok pinter banget asal bukan ahok,id
634,1,matanajwadebatjakarta lucu banget jawab ahok gak nyambung tanya apa jawab apa kena skak mat tanya isu agama tdi dasar cina tolol hahaha,id
635,1,matanajwadebatjakarta topeng hari fix buka aniesbaswedan sama dgn yg dukung bau busuk,id
636,1,matanajwadebatjakarta pak anies suka nyinyir suka putar balik kan fakta ga punya program yg jelas bisa jelek kerja pak basuki,id
637,1,babi iya memang si ahok gak jauh kayak babi,id
638,1,si tengkuk babi sipit bangke agen dajjal mau jadi onta hahaha orang waras tau kasus ahok paksa,id
639,1,kan kata ahok kafir umat islam anti ahok ahok kafr tambah ahok cina yg suka makan babi bir,id
640,1,gw bilang babi ahok apa dong kafir gw ken gerombol babi ahok rasa bagaiamana klo anjing in bangsat in,id
641,1,sibabi china sangat biadab laku kaum pribumi para jongon spt banser nu nusantara dukung timpang biadab mrk,id
642,1,ahok kafir takut debat rakyat asli pribumi nelayan para pakar reklamasi rakyat ahok kafir bencong,id
643,1,nampaknya satu paket sokong cina babi juga sokong lgbt,id
644,1,biadab ahok cina kafir anak rakyat kecil pribumi ibu islam semua gusur rumah hidup,id
645,1,tim ahok yg otak wc otak tumpul justru anies sdh komit sekali dgn pancasila ahok kafir sgt tdk bs pancasila,id
646,1,matanajwadebatjakarta pak anies tinggal tenang tulus debat malam mjd agitatif licik moga kalah kau anjing,id
647,1,lama proses sidangahok waspada ulama kubu ahok ulama munafik sesat sesat,id
648,1,anies rangkul nya satu spt ente dangkal cekak intelektual jadi budak ahok kafir,id
649,1,biadab ahok cina kafir rakyat kecil yg jadi pkl asong gusur aniaya spt teroris ahok kafir biadab,id
650,1,rt leonartorabono kenyataanya juta rakyat kecil asli pribumi yg miskin justru makin miskin ahok cina kafir,id
651,1,indonesia yg dibully org yg bener yg salah binatang nomor tiga dibiarin liar matanajwadebatjakarta pak an https co jysg,id
652,1,sidangahok smg sipenista agama ateknya mati tdk wjar jasad tdk dtrma tnh tdk prnh mrs kn sorga aamiin moga tuhan tuju,id
653,1,iya kelas nista agama bs nya cm ngebacot doang yg arogan sk blg taik nenek lu ya sumber waras nama kasus ktp apkabar skakmat,id
654,1,penjara semua cina kafir ateis masuk ahok pimpin babi tukang korupsi,id
655,1,kampanye ras ngmg nya pihak ahok yg untung goblok kafir mana di untung kalau di perkosa bunuh lu enak duit,id
656,1,hahaha idiot bilang kpd orang kafir terurama nasrani dukung ahok kafir jangan pasuk wilayah syariat islam,id
657,1,hasil makmak kalian jual puki kslian yg pihak pki si ahok anak china anjing kafir serta nkri bukan dapat,id
658,1,tim dukung sakit jiwa hilang akal sehat ide iklanahokjahat,id
659,1,iklanahokjahat hati hati mulai prustasi main cara cara kasar hasil bagai survei si nista agama kalah,id
660,1,hookk masuk gorong aja loe iklanahokjahat,id
661,1,kayak gin nih kampanye tim aniessandiuno kampung intimidasi masyarakat kampung ye asutenan,id
662,1,si kutil babi leceh pribumi umat islam iklanahokjahat,id
663,1,ngomong aja ente sama kaca pecah belah rukun hok ente bisa ngaco iklanahokjahat,id
664,1,iklanahokjahat terorist nyata indonesia bukan wahabi bukan onta babi babi milik cina tebar teror sungguh,id
665,1,rt terorissocmed sadar wahai anak bangsa ibu pertiwi sedang diporakporandakan manusia biadab basuki btp aktor utama,id
666,1,seperti gerombol basuki btp rindu rusuh hati kabul tuhan iklanahokjahat,id
667,1,ahok and bani serbet and wereng coklat pancing umat muslim marah iklanahokjahat kalian kumpul orang sinting,id
668,1,iklanahokjahat baru rezim jokopret setan iblis dajjal bangkit dr kubur gembira pesta pora lama belenggu,id
669,1,anti cina mau ganyang cina tuh siapaaaa cuma anti ahok sang nista agama kampanyeahokjahat iklanahokjahat kampanyesara,id
670,1,udah bingung kalik mau pakai cara apa kampanye bikin fitnah kayak begitu depresi takut kalah iklanahokjahat,id
671,1,tahu apa sama malin kundang ahok dua sama sam durhaka asbak iklanahokjahat kampanyeahokjahat,id
672,1,haduh laku hok sok sok jaga agam padahal provokator ras iklanahokjahat,id
673,1,rt sarwandi sr iklanahokjahat bikin darah didih bangsat penuh propaganda emang lo kira islam radikal kalau mau,id
674,1,kapolda babi biadap bodoh gak punya otak kali,id
675,1,jangan deh basuki btp hina islam itu manusia hina banding agama mulia bukan siapa bukan apa iklanahokjahat,id
676,1,ahok kafir budak nya anjing nya bagai sampah agama islam sampah masyarakat,id
677,1,umat agama islam dijakarta sangat haram sangat najis sekali ahok kafir kristen,id
678,1,april cnn kibar bendera kuning atas mati ahok djarot,id
679,1,akibat ulah orang kafir nasrani persis ahok kafir yg larang jilbab anak seko jakarta,id
680,1,baswedan pantas jadi gubernur jakarta komisioner kpk ahok kafir pantas jadi germo alexis,id
681,1,rt yudijannis iklanahokjahat bagaimana klo ganyang beneran hok sih mau elo hok adu domba pribumi tionghoa jangan,id
682,1,masalah djarot bisa pikir rakyat kecil pribumi bisa babu kpd cina betul songong jongkok,id
683,1,otak wc otak babi yg terima ahok kafir kamu ahok kafir bkn dar hina sdh anggap islam sampah,id
684,1,putar nanti sampai ahok kafir curang umat islam komitmen jakarta jadi laut api tidak mikir hukum,id
685,1,iklanahokjahat ahok cipta bara api rakyat pribumi tionghoa yg balut phobia ahok kafir ras,id
686,1,jangan heran perintah jokowi sekarang budak kuli cina ahok kafir naga,id
687,1,nama cawgub goblok gak ngerti atur debat lihat bego licik itu sandiaga uno,id
688,1,bodoh para dukung ahok yg muslim singgung sama sekali bisa aja sih qur an hina mrka diam iklanahokjahat,id
689,1,gubraaaaak malu liat untung semalem debat ga kaya mata najwa coba kalo format sama ringsek dah pasang asu,id
690,1,yg jelas otak ahok djarot sangat tumpul sangat loyo stress jebol copot ganti,id
691,1,ahok kafir bukan maling juga garong lahan laut milik nelayan rampok rampas reklamasi yg untung cina kafir,id
692,1,sumpah bego bgt sih kesel gue ada org yg vote makhluk kayak sandiaga uno coba agama,id
693,1,responden yangg goblok faham wartawan beritasatu goblok klo anies sandy pimpin sangat mudah,id
694,1,fpi renovasi masjid sangat tepat ahok kafir kristen ngapain ngurusi masjid apa hubung,id
695,1,ahoker kristen munafik henti olok gereja stiap hari mereka memang dibriefing ahok hina si bumi datar,id
696,1,uma surveynya si botak yg menang ahok apa dia cina kristen bukti kalo si botak dukung sama cina kristen,id
697,1,ahok pecah belah ummat ajar kristen konyol raup suara muslim jelas ahok ras pki tulen,id
698,1,woy aagym lu udah nonton ini fitnah pale lu yang gym https co qhujpwg,id
699,1,ahok pilih pimpin dasar agama langgar konstitusi baik babi di bungkus aja congornyapecah belah umat agama,id
700,1,pribumi kristen dukung ahok saya paling anti manusia bodoh goblok steven hadisurya sulistyo,id
701,1,maksud bukti korupsi nista agama nya om bangsat lo taik lo maaf gw pake bahasa babi ahok,id
702,1,ehh taik bangsat lo omong elo kayak iwan bopeng yg mo potong leher tni bangsat lo iwan bopeng baek in tni taik lo,id
703,1,ehh anak anjing ahok kelan blon siuman mending emut bool basuki aja sana kasih tau sama babi yg bool basuki wangi gitu,id
704,1,cwe cakep tp bego pantes gk laku si ahok cina bau tai makan bubur encer ahok faham komunis nista islam kristen,id
705,1,ajeng paham si babi ahok klo bicara santun bangsat taik anjing setan lo dngn intonasi yg familiar tuntuna,id
706,1,bunuh aja yg depan mata dia mafia koruptor nya nista agama panggil popular nya babi ahok,id
707,1,gimana dgn sumber waras trans jakarta ko jokowi diem ajah harus si kutil babi ahok ganyang,id
708,1,muka si babi ahok tuh yg mirip serbet lantai basuki btp,id
709,1,betul bang hancur merka bang musnah china babi bumi pertiwi indonesia kedok reklamasi ahok,id
710,1,sapa yg bilang ahok anti korupsi klo grombolannya ngomong gtu wajar ahok mafia koruptor sang nista agama yg lindung istana pki,id
711,1,gw ngimpi sentilin biji babi ahok pcetar pcetar langsung kejang die ngadu jkw jkw makanye sunat dulu bru ngomong almaidah,id
712,1,mudah an gw ketemu sama si babi iwan bopeng tps nya anjing ahok,id
713,1,barryswallow merkel would never say,en
714,1,postapocalyptichero expect women ask men longer interest go touch pull pant,en
715,0,californiamojo grope people public alreadi illeg deutschland,en
716,1,mikeste merkel possible person charge worse obama tri hardest though get merkel level year old iraqi man convict sexual assault given one year suspend sentence year old algerian man convict abet sexual assault attempt assault given sentence sound exactli like obama tri let black people countri get away everyth,en
717,1,scientist know well mean need pass law make legal castrate anim,en
718,1,allagranovskaya look like merkel want get laid,en
719,1,elcampeador critic two measure bill could see people directli involv assault punish foreign deport sexual harass sound like german legisl mental disease democrat republican oppos kate law deport people citizen act like savage cruel sarcasm,en
720,0,joesnow said go slime ball lawyer everywhere,en
721,1,woetothegutless mani sexual assault would muslim burn oven,en
722,1,armshiv woetothegutless probabl lot le point,en
723,1,kenyantraitor true liber fashion ordinance mean pass end rape muslim fatherland,en
724,1,armshiv russian rape million german women children end wwii german people contend bunch savage pathet countri cow tow hoard uncivil migrant take countri back germani,en
725,1,joesnow armshiv great let talk africa,en
726,1,thenutz imagine muslim problem,en
727,0,edloweri one year suspend sentence wow realli harsh,en
728,0,dab even though woman lie whole thing lol,en
729,0,danica dab mean,en
730,1,justthetruthnobodywantstohear work great like bracelet hand said touch liebral never learn hahahahahahaha,en
731,1,adler say yeah stop nasti rapist especi muslim,en
732,1,quickfix one say arab,en
733,1,shadowsapp quickfix idea translate language arab,en
734,1,davidfair quickfix glock,en
735,1,tlintn quickfix women allow say arab countri,en
736,1,retiredfool quickfix mm,en
737,1,jdcxyz quickfix think sound bolt chamber round,en
738,0,haruzuse lilli esin blue moon got new choice crop chevrolet corvette stingray coupe unavailable laptop flash,en
739,0,nevergofullliber pass law know cause paper ink prevent crime,en
740,0,cdgoldin nevergofullliber ignor troll one said new law prevent crime make easier prosecute crimin good thing,en
741,1,abcde habla deutch mean white chick want arab mongrelland german politician approv refugee invad responsible everi crime commit mongrel german citizen kick politician refugee invad,en
742,1,catholica abcde german citizen elect merkel love muslim german citizen take countri back responsible happen,en
743,0,retiredfool catholica abcde relat brobama,en
744,0,bunnysmind work advisable way protect,en
745,1,retiredh bunnysmind sharp steel tip shoe give sand monkey sever hard kick groin know mean nein,en
746,1,legalimmigr retiredh bunnysmind think muzzieazzhol battle harden decade kick sheep goat made numb,en
747,1,joesnow bunnysmind realli sharp knife happen,en
748,0,arizonasage germani anoth wonder liber socialist countri citizen carri gun,en
749,1,arizonasage imagine muslim problem,en
750,0,reallynoway merkel legaci soon come citi,en
751,1,lurch reallynoway arm rufu,en
752,0,ssbn realli need law establish mean appar human reach sad state,en
753,0,abcde ssbn stupid politician seek relev stupid sheeple,en
754,0,cdgoldin ssbn learn read previou law requir victim put physic struggle rapist could prosecut new law requir say,en
755,0,fdjohnson cdgoldin ssbn alone prove said,en
756,0,fdjohnson ssbn govern imposs reason platoon,en
757,1,catholica german invit filth great nation elect merkel hand law order eu bureaucrat brussel timid take countri back,en
758,1,lje whole world recogn islam hate speech type barbar go muslim feel right obey law agree sexist attitude women core belief islam,en
759,1,cdgoldin lje islam hate speech problem annoyance unfortun islam preach teach demand applaud reward violent behavior much worse speech,en
760,1,mortisdei written sharia law muslim ultim care,en
761,0,cdgoldin mortisdei shame idea talk,en
762,0,mimic liber alway deport foreign crimin must support crime guess,en
763,0,catholica mimic liber elite insul crime care get hurt feel toler,en
764,0,cdgoldin mimic liber alway pander vote crimin,en
765,1,polarizedbeyondbelief thing musiim understand clearli good azzkick,en
766,1,rustyschackleford law wasnt problem rapist member peac religion,en
767,0,yogic neuter rapist,en
768,0,twashington yogic ye please,en
769,0,okcbabe yogic includ bill clinton bill cosbi,en
770,1,freddbear german better realize real quick put mean law sharia law,en
771,1,childhoodsend say muslim,en
772,1,lydiasdad expel muslim problem care law,en
773,1,dirkshomebiz course mean mooh slum germani allow terrorist countri live,en
774,0,retiredh dirkshomebiz get impress german people realli much say anoth example merkel obama progressiv,en
775,0,catholica retiredh dirkshomebiz say elect merkel large number,en
776,0,okcbabe dirkshomebiz people lousi leader like odumbo,en
777,1,mothrasaveu law civilize uncivil,en
778,0,trumpsbigmouth mothrasaveu american never improve,en
779,0,freddbear mothrasaveu law work,en
780,0,adler freddbear mothrasaveu except germani colt brown luger et al allow practice function,en
781,0,chuck mothrasaveu ye call capit punish,en
782,1,liberalstupid problem never law lack law immigr politician let countri,en
783,1,holygrail liberalstupid reason one anyway muzlim countri even allow one scumbag countri one knew would happen uncivil anim would exactli women young girl even rape men never allow sand box,en
784,1,chucklesm go work mani differ language german women need learn say assume arab would key one,en
785,1,goreagango chucklesm hot high speed lead intern language,en
786,0,holygrail goreagango chucklesm allow german women weapon protect,en
787,0,chucklesm father brother cousin women protect,en
788,0,artitu chucklesm sound like islam woman cannot leave house unless accompani male relative,en
789,1,chucklesm let get rape realli care go near one women famili though differ stori,en
790,0,retiredh artitu chucklesm islam countri rape woman consid dishonor famili subject beat famili subject honor kill,en
791,0,holygrail chucklesm add protect women prosecut scumbag,en
792,1,marshee religion condon treat women chattel let countri expect,en
793,1,alexanderhamilton say stop rapist keep drove men rape mental countri arm people self defense help curb rape,en
794,1,philkel make law want control savage dress anim like man make man,en
795,0,goreagango philkel see nfl,en
796,1,gilshuttlecok job right demand need blackass act like monkey git ur act togeth,en
797,0,warvetru alway meant enforce law stop procrastin avoid job,en
798,0,sooreborn vaunt european societi america liber want us emulate,en
799,0,goreagango sooreborn feel bern,en
800,0,michaelmousediscu goreagango bernie feel thank,en
801,0,twashington michaelmousediscu goreagangobernie rememb,en
802,0,thursday local court cologne hand first convict sexual offense new year eve year old iraqi man convict sexual assault given one year suspend sentence year old algerian man convict abet sexual assault attempt assault given sentence aggressive sentenc absolut certain deter behavior future,en
803,1,goreagango would reasonable sentence one caveat name boil subhuman scumbag pig blood,en
804,0,thinkforyourself time good lord,en
805,1,goreagango instead pass silli law get rid sand knee grow,en
806,0,jalanopi goreagango,en
807,0,goreagango jalanopi need dig,en
808,0,lordlayton merkel let slug sake human zero vet protect citizen change,en
809,0,lordlayton merkel human failure everi sense,en
810,1,gilshuttlecok us gun control answer black control answer,en
811,0,alexanderhamilton gilshuttlecok thing hate hoplophob racist,en
812,0,lydiasdad alexanderhamilton gilshuttlecok better add grammar checker list,en
813,0,drbig alexanderhamilton gilshuttlecok hoplophobe someone hate bunni,en
814,0,retiredh gilshuttlecok gun control use hand aim center mass squeeze slowli,en
815,1,sovavet anoth civil countri destroy brown invad,en
816,1,catholica hundr women rape molest new year eve travesti one convict far became problem germani open border horde women hate muslim,en
817,0,prodig catholica given one year suspend sentence hardli deterr,en
818,1,twashington prodig catholica hard punish people view women toy religion allow,en
819,1,davidhartwel twashington religion cult hate death destruct,en
820,1,twashington davidhartwel twashington agre,en
821,1,dharwin first immigrate seduce get act dont want hear get jail submissive,en
822,0,swimturtle nice help women physic assault,en
823,1,catholica great german nation brought citizen pay price let barbarian uncheck,en
824,0,alf catholica keep merkel office woman disast germani know noth everyth hurt countri,en
825,0,plutoisaplanet alf catholica sound like hillari,en
826,0,retiredh plutoisaplanet alf catholica oblama,en
827,0,thatnamestaken alf catholica barri love,en
828,1,oldfitt let wrap mind around woman rape two men video show say trial yeah need european style justice america let venture guess opposit change allow deport savage liber wing equival democrat parti,en
829,0,doofusdimocrap oldfitt case liber wing refer brussel,en
830,0,lordlayton oldfitt people wonder england vote brexit,en
831,0,toric hasent book forev,en
832,0,upchuckliber toric never defin sarc,en
833,0,holygrail upchuckliber toric depend mean,en
834,0,retiredh toric huh,en
835,0,slumdogpreach reverse discrimin big time perceiv problem dear leader intend remedi executive fiat anoth reason feder depart educ dole tax money make state jump hoop get think enough enough,en
836,0,andrew transgend people exist since begin time alway kept fact felt wrong gender secret suffer silence other actual live gender often move new locat obvious use bathroom gender live one knew unlike christian conservative go bathroom dress area flail gen italia around sudden problem polit awar people exist,en
837,0,wayne andrew christian reason care gay tg want church us pay huge fine right equal right,en
838,0,sb wayne andrew think,en
839,0,wayne sb wayne andrew alway bigger lie equal right,en
840,0,sb wayne sb andrew becom far repetitive,en
841,0,wayne sb wayne andrew never sharon,en
842,0,sb wayne sb andrew honestli sharon get joke,en
843,0,wayne sb wayne andrew far that,en
844,0,sb wayne sb andrew think name sharon ok,en
845,0,wayne sb wayne andrew glad told us name,en
846,0,sb wayne sb andrew see name ever say still idea tri say,en
847,0,wayne sb wayne andrew said,en
848,0,sb wayne sb andrew well world say,en
849,0,wayne sb wayne andrew nice know real name pretti female name,en
850,0,sb wayne sb andrew ah okay wish woman cr epi wayne keep fan ta,en
851,1,wayne sb wayne andrew admit woman,en
852,0,sb wayne sb andrew made quite clear hope woman sa wayne need help,en
853,0,andrew sb wayne andrew came back post saw repli actual thought wow maybe post gener interest convers click omg sharon probabl third wife second daughter,en
854,0,sb andrew sb wayne nah come one either cuss parrot like said capable origin thought,en
855,0,larjass sb andrew wayne capable thought period,en
856,0,wayne larjass sb andrew wayne none vote hilari,en
857,0,andrew wayne andrew republican en masse get readi turn back trump way bob dole clear win bill clinton,en
858,0,wayne andrew wayne opposite poll poll mostli democrat stand hilari matter cigar,en
859,0,andrew wayne andrew poll accurate wayne pollster compete contract result focu accuraci problem predict elect within margin error couple like fox rasmussen republican house effect around point couple like ppp dem house effect around poll say trump well worse said mccain romney time even fox poll,en
860,0,wayne andrew wayne neke silver say trump win percent easili find democrat manhattan like hilari mani,en
861,1,professorheisenberg trump ever endors violence liber compli wish gladli,en
862,1,wayne professorheisenberg think come nov,en
863,0,sb wayne professorheisenberg need help need asylum hurt someone,en
864,0,wayne sb wayne professorheisenberg since thought like hrc lie obvious,en
865,0,sb wayne sb professorheisenberg hope author come elect day,en
866,0,andrew professorheisenberg latest project orange clown lose landslide,en
867,0,sb andrew professorheisenberg hope bring mani republican possible,en
868,0,wayne sb andrew professorheisenberg nope dem dump hilari like dump carter,en
869,0,sb wayne sb andrew professorheisenberg source,en
870,0,andrew wayne sb andrew professorheisenberg dump carter resolve hostage crisi inflat control office four year go dump hillari,en
871,0,sb andrew wayne sb professorheisenberg overlord told one yet,en
872,0,sb andrew wayne sb professorheisenberg see mean answer repetit origin statement,en
873,0,wayne sb andrew wayne professorheisenberg nope vote hilari answer would,en
874,0,sb wayne sb andrew professorheisenberg answer question would fine answer,en
875,1,wayne andrew wayne sb professorheisenberg nope dem reject carter hilari want four year monica lewinski,en
876,1,andrew wayne andrew sb professorheisenberg monica lewinski lol,en
877,0,wayne andrew wayne sb professorheisenberg hilari matter,en
878,1,professorheisenberg liber distinguish men women want,en
879,1,andrew professorheisenberg con distinguish moral rant barbar ancient middle eastern desert tribe,en
880,0,wayne andrew professorheisenberg liber use book blast christian day night fals,en
881,0,alienn freedomscout think public school like pink floyd wall,en
882,0,sb alienn wish publish book alreadi stop spam,en
883,0,wayne alienn left want homeschool ban,en
884,0,alienn wayne alienn,en
885,0,sb alienn wayne spout nonsense hear tv capable critic thought,en
886,0,andrew sb alienn wayne conservative talk radio caller han niti say han niti say oh right right run around friend famili wring hand repeat fact,en
887,0,sb andrew sb alienn wayne given small hand name appear wayne tweet definit fox,en
888,0,wayne alienn wayne know sb sharon,en
889,0,alienn wayne alienn would like see quote,en
890,0,sb alienn wayne hold breath,en
891,0,alienn sb alienn wayne freedomscout repli read dare sad,en
892,1,sb alienn sb wayne bother read post everyth come creationist nonsense,en
893,0,sb wayne alienn wonder favorite talk head said tv,en
894,0,mdr freedomscout rxwhitmer agree people use public bathroom fit actual gender harm societi caus someone transgend,en
895,1,freedomscout one harm children taught govern school transgender valid descript true realiti first fact transgender true realiti condit mind make claim valid false thu deceptive children youth adolesc adult deceiv decept anyth critic import learn growth self understand self appreci view civil societi evil must refus refut confuse children youth especi issue nature inexcusable abusive falsehood regard transgender foist culture intent will complic evil effect widespread become repeat social media kind result stabil famili civil societi degrad,en
896,0,mollypitch freedomscout rxwhitmer serious denial transgender real thing quite danger condemn anyone struggli ident issue born way develop differ due hormone biolog,en
897,1,freedomscout mollypitch transgender ism mean condit mind base realiti say real thing refer realiti person confus think mind someth realiti condemn confus people appropriate though either precis confus inner motiv bring confus someth understand,en
898,0,mdr freedomscout rxwhitmer trangender real mean someone gender actual chang make le real mention evil effect specif someth like evil wrong,en
899,1,freedomscout mdr call confus mind real distort discuss tri make clear confus phenomena real person realli confus real opposit confus person believ real refer evil effect use term gener often indicate moral form someth inher evil howev suspect look human consequence harm subject victim famili civil societi case,en
900,0,mdr freedomscout mdr either way ye harm individu societi gener make inher evil,en
901,0,freedomscout mdr harm person confus sexual obviou sadli polit correct suppress much truth face inher harm person confus anyth realiti involv confus cause react realiti erron make decis least best interest worst harm life wellb,en
902,0,alienn freedomscout mdr go cure tri mani differ kind therapi best solut help transit forc normal end depress variou problem possibl suicide,en
903,0,alienn freedomscout mdr also confus well aware bodi,en
